ID,Age,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm, TotalSpent ,AmtLiq Pct.,AmtVege Pct.,AmtNonVeg Pct.,AmtPes Pct.,AmtChocolates Pct.,AmtComm Pct.,NumDeals,NumWebBuy,NumWalkinPur,TotalPur,NumVisits,Response,Complain,Country,Count_success
965,52,1972,Graduation,Divorced,"55,635.00",0,1,13/11/2012,34,235,65,164,50,49,27, 590.00 ,40%,11%,28%,8%,8%,5%,4,7,7,14,6,0,0,US,0
6230,52,1972,Graduation,Divorced,"44,421.00",1,1,15/02/2013,53,110,5,59,7,1,7, 189.00 ,58%,3%,31%,4%,1%,4%,5,5,4,9,8,0,0,SP,0
2656,52,1972,Graduation,Divorced,"40,851.00",1,1,21/02/2013,63,23,1,7,0,4,24, 59.00 ,39%,2%,12%,0%,7%,41%,1,1,2,3,7,0,0,CA,0
6862,52,1972,Graduation,Divorced,"1,730.00",0,0,18/05/2014,65,1,1,3,1,1,1, 8.00 ,13%,13%,38%,13%,13%,13%,15,0,0,0,20,0,0,SP,0
8890,52,1972,PhD,Divorced,"65,808.00",1,1,30/05/2014,1,155,7,80,13,7,10, 272.00 ,57%,3%,29%,5%,3%,4%,3,5,5,10,6,0,0,SP,0
773,52,1972,Master,Divorced,"42,835.00",1,1,30/06/2013,64,379,4,93,12,9,98, 595.00 ,64%,1%,16%,2%,2%,16%,7,6,4,10,6,0,0,IND,0
9516,52,1972,2n Cycle,Divorced,"49,118.00",0,0,18/08/2012,90,620,54,239,99,98,119," 1,229.00 ",50%,4%,19%,8%,8%,10%,2,9,10,19,7,1,0,SP,2
4012,51,1973,PhD,Together,"62,220.00",0,1,11/08/2012,55,799,12,375,16,12,12," 1,226.00 ",65%,1%,31%,1%,1%,1%,5,7,5,12,6,1,0,GER,0
9757,51,1973,Graduation,Together,"84,906.00",0,0,04/10/2013,98,997,15,414,99,30,76," 1,631.00 ",61%,1%,25%,6%,2%,5%,1,5,12,17,2,0,0,SP,3
2088,51,1973,Graduation,Together,"84,906.00",0,0,04/10/2013,98,997,15,414,99,30,76," 1,631.00 ",61%,1%,25%,6%,2%,5%,1,5,12,17,2,0,0,GER,3
5763,51,1973,Master,Together,"49,854.00",1,0,10/11/2013,63,123,17,171,39,0,30, 380.00 ,32%,4%,45%,10%,0%,8%,5,6,5,11,6,0,0,CA,0
2157,51,1973,Graduation,Together,"26,290.00",1,1,12/01/2013,49,15,8,16,11,5,22, 77.00 ,19%,10%,21%,14%,6%,29%,4,2,4,6,6,0,0,CA,0
10146,51,1973,PhD,Together,"38,887.00",1,0,02/03/2014,17,25,1,13,0,0,3, 42.00 ,60%,2%,31%,0%,0%,7%,1,1,3,4,7,0,0,AUS,0
5824,51,1973,PhD,Together,"34,578.00",2,1,11/04/2014,1,7,0,1,0,0,0, 8.00 ,88%,0%,13%,0%,0%,0%,1,1,2,3,6,0,0,AUS,0
7165,51,1973,Graduation,Together,"64,474.00",0,1,22/10/2013,59,381,35,172,56,86,93, 823.00 ,46%,4%,21%,7%,10%,11%,2,8,10,18,5,0,0,SP,0
2324,51,1973,Graduation,Together,"77,044.00",0,1,27/10/2013,12,625,38,242,50,34,76," 1,065.00 ",59%,4%,23%,5%,3%,7%,2,7,11,18,4,0,0,SP,1
7798,51,1973,2n Cycle,Together,"46,344.00",0,1,14/12/2012,28,233,20,57,8,20,91, 429.00 ,54%,5%,13%,2%,5%,21%,4,7,5,12,7,0,0,CA,0
6974,51,1973,PhD,Together,"83,443.00",0,0,31/12/2013,89,518,42,742,55,56,84," 1,497.00 ",35%,3%,50%,4%,4%,6%,1,6,5,11,2,0,0,GER,0
5788,51,1973,Graduation,Together,"46,053.00",1,0,17/02/2013,46,56,10,92,19,7,25, 209.00 ,27%,5%,44%,9%,3%,12%,3,3,4,7,5,0,0,GER,0
10219,51,1973,Graduation,Together,"31,590.00",1,0,18/06/2013,40,6,2,15,6,6,3, 38.00 ,16%,5%,39%,16%,16%,8%,1,1,3,4,8,0,0,CA,0
6658,51,1973,Graduation,Together,"59,868.00",0,1,22/07/2013,37,771,51,154,54,10,154," 1,194.00 ",65%,4%,13%,5%,1%,13%,7,11,12,23,6,0,0,SP,0
1378,51,1973,2n Cycle,Together,"50,334.00",0,1,24/07/2013,24,284,16,160,84,16,134, 694.00 ,41%,2%,23%,12%,2%,19%,6,7,6,13,6,0,0,SA,0
2375,51,1973,Graduation,Together,"30,261.00",1,2,25/09/2012,75,8,0,5,0,3,6, 22.00 ,36%,0%,23%,0%,14%,27%,1,0,3,3,8,0,0,SP,0
9826,51,1973,PhD,Single,"86,857.00",0,0,12/09/2012,96,899,102,838,133,102,40," 2,114.00 ",43%,5%,40%,6%,5%,2%,1,5,10,15,2,1,0,US,0
5830,51,1973,PhD,Single,"86,857.00",0,0,12/09/2012,96,899,102,838,133,102,40," 2,114.00 ",43%,5%,40%,6%,5%,2%,1,5,10,15,2,1,0,SA,0
9224,51,1973,PhD,Single,"55,260.00",0,1,12/12/2012,81,825,8,53,11,0,242," 1,139.00 ",72%,1%,5%,1%,0%,21%,2,8,5,13,6,0,0,SA,0
1362,51,1973,Graduation,Single,"31,907.00",0,0,04/03/2013,75,33,87,64,175,16,74, 449.00 ,7%,19%,14%,39%,4%,16%,1,6,6,12,7,0,0,GER,0
9145,51,1973,Graduation,Single,"72,504.00",0,1,06/04/2013,43,604,26,470,123,161,94," 1,478.00 ",41%,2%,32%,8%,11%,6%,2,5,6,11,2,0,0,CA,0
916,51,1973,PhD,Single,"41,644.00",1,1,09/05/2014,67,20,3,4,2,0,2, 31.00 ,65%,10%,13%,6%,0%,6%,2,1,3,4,3,0,0,SP,0
8443,51,1973,Graduation,Single,"24,762.00",1,0,10/02/2014,16,6,10,12,3,15,40, 86.00 ,7%,12%,14%,3%,17%,47%,3,3,2,5,8,1,0,SA,1
7000,51,1973,2n Cycle,Single,"65,704.00",0,0,13/10/2013,18,279,172,74,38,8,246, 817.00 ,34%,21%,9%,5%,1%,30%,1,2,10,12,1,0,0,GER,0
11178,51,1973,Master,Single,"42,394.00",1,0,23/03/2014,69,15,2,10,0,1,4, 32.00 ,47%,6%,31%,0%,3%,13%,1,1,3,4,7,0,0,GER,0
3722,51,1973,Graduation,Single,"44,503.00",1,1,16/04/2014,83,31,1,8,0,0,8, 48.00 ,65%,2%,17%,0%,0%,17%,2,2,3,5,6,0,0,SP,0
5585,51,1973,Graduation,Single,"21,359.00",1,0,20/04/2013,1,12,2,17,6,1,10, 48.00 ,25%,4%,35%,13%,2%,21%,2,2,3,5,8,1,0,CA,0
6141,51,1973,Master,Single,"49,494.00",1,0,25/04/2013,46,191,9,97,0,6,82, 385.00 ,50%,2%,25%,0%,2%,21%,2,6,5,11,7,0,0,CA,0
1519,51,1973,PhD,Single,"38,578.00",1,1,22/06/2013,2,38,4,22,3,3,3, 73.00 ,52%,5%,30%,4%,4%,4%,3,3,3,6,8,1,0,SP,0
9080,51,1973,PhD,Single,"38,578.00",1,1,22/06/2013,2,38,4,22,3,3,3, 73.00 ,52%,5%,30%,4%,4%,4%,3,3,3,6,8,0,0,SP,0
195,51,1973,Graduation,Single,"38,808.00",1,0,26/08/2012,21,125,17,52,3,19,30, 246.00 ,51%,7%,21%,1%,8%,12%,4,5,4,9,8,1,0,SP,1
3645,51,1973,PhD,Single,"27,213.00",1,0,30/08/2012,19,19,3,26,10,9,3, 70.00 ,27%,4%,37%,14%,13%,4%,3,2,4,6,8,1,0,SP,0
67,51,1973,Master,Single,"46,423.00",1,1,18/09/2013,6,68,0,16,0,0,8, 92.00 ,74%,0%,17%,0%,0%,9%,3,2,4,6,7,0,0,SP,0
9923,51,1973,Master,Single,"46,423.00",1,1,18/09/2013,6,68,0,16,0,0,8, 92.00 ,74%,0%,17%,0%,0%,9%,3,2,4,6,7,0,0,SP,0
460,51,1973,PhD,Married,"79,930.00",0,0,08/08/2012,72,792,86,740,67,51,17," 1,753.00 ",45%,5%,42%,4%,3%,1%,1,3,8,11,2,0,0,SA,0
4099,51,1973,Graduation,Married,"30,675.00",1,0,12/11/2012,14,10,2,16,11,2,21, 62.00 ,16%,3%,26%,18%,3%,34%,1,1,3,4,8,0,0,SP,0
8858,51,1973,PhD,Married,"44,325.00",0,1,07/03/2013,69,516,0,21,0,0,5, 542.00 ,95%,0%,4%,0%,0%,1%,4,8,7,15,8,0,0,CA,1
1143,51,1973,Graduation,Married,"22,063.00",1,0,08/08/2013,43,7,10,13,3,11,11, 55.00 ,13%,18%,24%,5%,20%,20%,2,2,3,5,7,0,0,CA,0
851,51,1973,Master,Married,"57,136.00",1,1,09/07/2013,48,306,5,109,21,109,92, 642.00 ,48%,1%,17%,3%,17%,14%,9,5,10,15,6,0,0,CA,0
9010,51,1973,Master,Married,"83,151.00",0,0,10/02/2013,80,968,147,842,137,42,210," 2,346.00 ",41%,6%,36%,6%,2%,9%,1,5,10,15,2,1,0,SP,3
3075,51,1973,PhD,Married,"59,973.00",0,0,11/09/2013,47,130,30,168,20,34,0, 382.00 ,34%,8%,44%,5%,9%,0%,1,3,7,10,1,0,0,SP,0
8216,51,1973,Master,Married,"53,761.00",1,1,11/10/2013,7,158,0,76,13,7,71, 325.00 ,49%,0%,23%,4%,2%,22%,6,4,3,7,5,0,0,AUS,0
961,51,1973,Graduation,Married,"74,716.00",0,1,12/09/2013,92,133,27,421,13,195,71, 860.00 ,15%,3%,49%,2%,23%,8%,2,7,5,12,4,0,0,SP,0
5545,51,1973,PhD,Married,"78,075.00",0,0,05/04/2014,72,572,8,259,34,35,80, 988.00 ,58%,1%,26%,3%,4%,8%,1,3,5,8,1,0,0,SP,0
2666,51,1973,Master,Married,"76,234.00",0,1,06/02/2014,21,519,50,167,130,0,41, 907.00 ,57%,6%,18%,14%,0%,5%,1,8,11,19,3,0,0,CA,1
3283,51,1973,2n Cycle,Married,"70,932.00",0,1,19/01/2014,57,200,193,100,46,185,185, 909.00 ,22%,21%,11%,5%,20%,20%,2,6,12,18,3,0,0,SP,0
9029,51,1973,PhD,Married,"70,116.00",0,0,26/01/2013,73,707,44,603,95,58,29," 1,536.00 ",46%,3%,39%,6%,4%,2%,1,2,12,14,1,0,0,SP,0
8970,51,1973,PhD,Married,"62,010.00",0,1,23/10/2012,93,371,22,39,6,0,92, 530.00 ,70%,4%,7%,1%,0%,17%,4,6,7,13,5,0,0,SP,0
3439,51,1973,Graduation,Married,"56,721.00",1,1,31/10/2012,64,157,6,39,6,13,75, 296.00 ,53%,2%,13%,2%,4%,25%,5,4,5,9,6,0,0,SP,0
339,51,1973,PhD,Married,"57,091.00",0,1,23/11/2012,82,462,0,24,6,0,4, 496.00 ,93%,0%,5%,1%,0%,1%,2,9,5,14,7,1,0,SP,1
9850,51,1973,2n Cycle,Married,"24,884.00",1,0,29/11/2012,32,3,6,7,0,0,3, 19.00 ,16%,32%,37%,0%,0%,16%,1,0,3,3,7,0,0,SP,0
5802,51,1973,Basic,Married,"14,188.00",0,0,28/02/2013,40,2,7,11,16,12,27, 75.00 ,3%,9%,15%,21%,16%,36%,1,2,4,6,6,0,0,GER,0
5654,51,1973,Graduation,Married,"36,026.00",2,1,16/03/2014,34,20,4,10,6,4,17, 61.00 ,33%,7%,16%,10%,7%,28%,2,2,3,5,6,0,0,AUS,0
1646,51,1973,Basic,Married,"25,224.00",1,0,16/03/2014,36,4,9,12,11,2,8, 46.00 ,9%,20%,26%,24%,4%,17%,2,1,3,4,3,0,0,CA,0
4290,51,1973,Graduation,Married,"30,467.00",1,0,19/03/2014,8,1,3,8,2,5,5, 24.00 ,4%,13%,33%,8%,21%,21%,1,1,2,3,7,0,0,CA,0
2350,51,1973,Graduation,Married,"59,666.00",1,1,22/03/2013,87,623,53,178,23,17,133," 1,027.00 ",61%,5%,17%,2%,2%,13%,7,3,8,11,8,0,0,CA,1
4444,51,1973,Graduation,Married,"30,023.00",1,0,24/03/2014,28,11,0,16,7,6,21, 61.00 ,18%,0%,26%,11%,10%,34%,1,2,3,5,8,0,0,SP,0
3900,51,1973,Graduation,Married,"65,685.00",0,1,29/03/2014,54,642,14,49,0,7,57, 769.00 ,83%,2%,6%,0%,1%,7%,1,9,9,18,5,0,0,CA,0
9958,51,1973,Graduation,Married,"65,685.00",0,1,29/03/2014,54,642,14,49,0,7,57, 769.00 ,83%,2%,6%,0%,1%,7%,1,9,9,18,5,0,0,AUS,0
2371,51,1973,Graduation,Married,"33,622.00",1,1,13/04/2013,22,39,1,22,3,4,12, 81.00 ,48%,1%,27%,4%,5%,15%,3,2,4,6,7,0,0,GER,0
2587,51,1973,PhD,Married,"29,791.00",1,0,15/05/2014,21,14,0,6,0,0,0, 20.00 ,70%,0%,30%,0%,0%,0%,2,2,3,5,5,0,0,AUS,0
10084,51,1973,Graduation,Married,"24,434.00",2,0,18/05/2014,9,3,2,8,20,0,17, 50.00 ,6%,4%,16%,40%,0%,34%,2,2,2,4,7,0,0,IND,0
2176,51,1973,Graduation,Married,"80,134.00",1,0,20/05/2013,40,1218,16,272,104,0,80," 1,690.00 ",72%,1%,16%,6%,0%,5%,2,5,6,11,6,1,0,SA,3
9121,51,1973,Graduation,Married,"80,134.00",1,0,20/05/2013,40,1218,16,272,104,0,80," 1,690.00 ",72%,1%,16%,6%,0%,5%,2,5,6,11,6,1,0,AUS,3
3598,51,1973,Graduation,Married,"62,710.00",0,1,23/05/2013,53,441,35,83,7,29,11, 606.00 ,73%,6%,14%,1%,5%,2%,4,4,12,16,4,0,0,SP,0
5883,51,1973,Graduation,Married,"77,981.00",1,0,26/05/2013,78,138,120,204,16,126,60, 664.00 ,21%,18%,31%,2%,19%,9%,3,7,7,14,5,0,0,SP,0
1048,51,1973,Master,Married,"35,641.00",1,0,14/07/2013,11,63,3,67,8,9,28, 178.00 ,35%,2%,38%,4%,5%,16%,2,3,4,7,7,1,0,SA,0
2392,51,1973,Graduation,Married,"40,321.00",1,1,29/07/2013,59,44,4,21,6,0,27, 102.00 ,43%,4%,21%,6%,0%,26%,2,3,3,6,7,0,0,SP,0
1920,51,1973,Graduation,Married,"40,321.00",1,1,29/07/2013,59,44,4,21,6,0,27, 102.00 ,43%,4%,21%,6%,0%,26%,2,3,3,6,7,0,0,SP,0
4148,51,1973,Graduation,Married,"38,988.00",1,2,20/08/2012,90,164,24,103,12,3,42, 348.00 ,47%,7%,30%,3%,1%,12%,7,5,6,11,8,0,0,SP,0
1859,51,1973,Master,Married,"75,251.00",0,0,27/08/2012,34,721,111,925,97,18,18," 1,890.00 ",38%,6%,49%,5%,1%,1%,1,7,5,12,5,1,0,GER,0
2836,51,1973,PhD,Married,"43,269.00",1,0,16/09/2013,61,10,1,7,0,0,1, 19.00 ,53%,5%,37%,0%,0%,5%,1,1,2,3,8,0,0,GER,0
7233,51,1973,Graduation,Married,"69,209.00",0,0,17/09/2012,4,496,32,849,229,48,128," 1,782.00 ",28%,2%,48%,13%,3%,7%,2,5,6,11,4,0,0,CA,1
10380,51,1973,Master,Married,"37,787.00",1,0,20/09/2013,50,40,1,40,4,3,18, 106.00 ,38%,1%,38%,4%,3%,17%,1,3,3,6,8,0,0,IND,0
5954,51,1973,Master,Divorced,"42,618.00",1,0,09/10/2013,92,76,14,74,13,5,10, 192.00 ,40%,7%,39%,7%,3%,5%,2,5,4,9,8,0,0,SP,0
11100,51,1973,Graduation,Divorced,"51,813.00",1,1,11/04/2013,37,51,2,7,0,1,2, 63.00 ,81%,3%,11%,0%,2%,3%,2,2,3,5,7,0,0,CA,0
5154,51,1973,Master,Divorced,"37,760.00",1,0,11/08/2013,54,26,3,13,2,10,0, 54.00 ,48%,6%,24%,4%,19%,0%,1,2,3,5,6,0,0,SP,0
2589,51,1973,Graduation,Divorced,"26,759.00",1,0,07/02/2014,65,25,3,16,8,5,2, 59.00 ,42%,5%,27%,14%,8%,3%,2,2,3,5,6,0,0,AUS,0
492,50,1974,PhD,YOLO,"48,432.00",0,1,18/10/2012,3,322,3,50,4,3,42, 424.00 ,76%,1%,12%,1%,1%,10%,5,7,6,13,8,0,0,CA,0
11133,50,1974,PhD,YOLO,"48,432.00",0,1,18/10/2012,3,322,3,50,4,3,42, 424.00 ,76%,1%,12%,1%,1%,10%,5,7,6,13,8,1,0,IND,0
3678,50,1974,Graduation,Widow,"60,208.00",1,1,07/10/2012,13,488,23,71,15,0,59, 656.00 ,74%,4%,11%,2%,0%,9%,11,8,7,15,7,1,0,SP,1
8595,50,1974,Graduation,Widow,"42,429.00",0,1,11/02/2014,99,55,0,6,2,0,4, 67.00 ,82%,0%,9%,3%,0%,6%,2,1,3,4,5,0,0,AUS,0
7232,50,1974,Graduation,Widow,"42,429.00",0,1,11/02/2014,99,55,0,6,2,0,4, 67.00 ,82%,0%,9%,3%,0%,6%,2,1,3,4,5,0,0,SP,0
7349,50,1974,Basic,Together,"9,722.00",1,0,02/10/2012,7,6,17,16,6,16,42, 103.00 ,6%,17%,16%,6%,16%,41%,4,3,3,6,8,1,0,SP,0
3749,50,1974,Graduation,Together,"73,926.00",0,0,02/03/2013,54,627,91,597,159,91,15," 1,580.00 ",40%,6%,38%,10%,6%,1%,1,6,12,18,3,0,0,CA,0
8140,50,1974,Graduation,Together,"22,682.00",1,0,03/10/2013,51,10,14,29,4,2,36, 95.00 ,11%,15%,31%,4%,2%,38%,3,2,4,6,4,0,0,AUS,0
2727,50,1974,Graduation,Together,"57,100.00",0,0,04/12/2013,19,181,21,69,39,3,96, 409.00 ,44%,5%,17%,10%,1%,23%,1,3,6,9,3,0,0,SA,0
7873,50,1974,PhD,Together,"63,516.00",1,1,06/07/2013,30,141,11,114,15,14,5, 300.00 ,47%,4%,38%,5%,5%,2%,4,4,7,11,5,0,0,CA,0
10477,50,1974,PhD,Together,"39,435.00",1,0,06/08/2013,16,71,0,18,0,0,13, 102.00 ,70%,0%,18%,0%,0%,13%,1,3,2,5,7,0,0,SP,0
2036,50,1974,PhD,Together,"57,906.00",0,1,11/06/2013,29,243,11,119,10,3,15, 401.00 ,61%,3%,30%,2%,1%,4%,3,4,8,12,4,0,0,IND,0
1958,50,1974,PhD,Together,"55,012.00",0,1,21/03/2014,85,582,0,65,0,0,13, 660.00 ,88%,0%,10%,0%,0%,2%,6,8,9,17,5,0,0,SP,0
1927,50,1974,2n Cycle,Together,"69,401.00",0,1,23/03/2014,41,399,27,159,58,8,39, 690.00 ,58%,4%,23%,8%,1%,6%,4,4,5,9,2,0,0,GER,0
4298,50,1974,PhD,Together,"20,427.00",1,0,24/03/2014,63,5,0,4,0,0,1, 10.00 ,50%,0%,40%,0%,0%,10%,1,1,2,3,8,0,0,SP,0
8234,50,1974,Basic,Together,"27,190.00",1,0,15/08/2013,13,1,6,7,0,1,3, 18.00 ,6%,33%,39%,0%,6%,17%,1,1,2,3,8,1,0,SP,1
10722,50,1974,Graduation,Together,"55,593.00",0,1,21/08/2013,63,293,8,124,11,4,106, 546.00 ,54%,1%,23%,2%,1%,19%,2,6,3,9,6,0,0,IND,1
10022,50,1974,PhD,Single,"54,466.00",1,1,09/02/2014,78,12,0,4,0,0,0, 16.00 ,75%,0%,25%,0%,0%,0%,1,1,2,3,5,0,0,SP,0
5136,50,1974,Graduation,Single,"65,333.00",0,1,17/01/2014,58,654,7,92,0,15,30, 798.00 ,82%,1%,12%,0%,2%,4%,7,9,8,17,6,0,0,CA,2
1041,50,1974,PhD,Single,"48,432.00",0,1,18/10/2012,3,322,3,50,4,3,42, 424.00 ,76%,1%,12%,1%,1%,10%,5,7,6,13,8,1,0,SA,0
274,50,1974,Graduation,Single,"34,853.00",1,1,23/12/2013,75,9,3,15,2,3,2, 34.00 ,26%,9%,44%,6%,9%,6%,2,2,3,5,6,0,0,GER,0
7297,50,1974,Graduation,Single,"7,500.00",1,0,26/12/2013,54,5,3,10,12,7,20, 57.00 ,9%,5%,18%,21%,12%,35%,4,3,3,6,7,0,0,SA,0
3182,50,1974,PhD,Single,"46,854.00",1,1,31/03/2014,81,96,1,79,7,1,79, 263.00 ,37%,0%,30%,3%,0%,30%,6,5,3,8,8,1,0,IND,1
11110,50,1974,Graduation,Single,"3,502.00",1,0,13/04/2013,56,2,1,1,0,0,1, 5.00 ,40%,20%,20%,0%,0%,20%,0,0,0,0,14,0,0,IND,0
8923,50,1974,Graduation,Single,"83,917.00",0,0,18/04/2013,12,514,22,732,42,198,79," 1,587.00 ",32%,1%,46%,3%,12%,5%,1,6,7,13,3,1,0,SP,0
3594,50,1974,Master,Married,"54,108.00",1,1,05/11/2012,74,539,6,91,8,6,97, 747.00 ,72%,1%,12%,1%,1%,13%,13,8,9,17,8,0,0,CA,0
793,50,1974,Graduation,Married,"20,895.00",1,0,06/10/2012,24,18,3,17,3,0,4, 45.00 ,40%,7%,38%,7%,0%,9%,1,2,3,5,9,0,0,AUS,0
6682,50,1974,Basic,Married,"18,978.00",1,0,11/12/2012,41,2,8,1,4,7,15, 37.00 ,5%,22%,3%,11%,19%,41%,1,1,3,4,8,0,0,SP,0
7011,50,1974,Graduation,Married,"33,471.00",1,0,12/10/2012,47,43,2,27,0,9,12, 93.00 ,46%,2%,29%,0%,10%,13%,3,3,4,7,7,0,0,SA,0
3158,50,1974,Graduation,Married,"32,300.00",1,0,03/01/2013,1,13,3,6,6,5,6, 39.00 ,33%,8%,15%,15%,13%,15%,1,1,3,4,8,0,0,SP,0
5346,50,1974,2n Cycle,Married,"23,559.00",1,0,03/07/2013,87,25,5,19,7,0,23, 79.00 ,32%,6%,24%,9%,0%,29%,3,3,3,6,7,0,0,GER,0
1928,50,1974,Graduation,Married,"31,814.00",1,0,09/02/2013,73,35,3,20,4,1,20, 83.00 ,42%,4%,24%,5%,1%,24%,2,2,3,5,9,0,0,SA,1
10701,50,1974,Graduation,Married,"65,308.00",0,0,11/09/2013,60,713,0,264,120,80,34," 1,211.00 ",59%,0%,22%,10%,7%,3%,1,7,12,19,4,0,0,US,2
8475,50,1974,PhD,Married,"157,243.00",0,1,01/03/2014,98,20,2,1582,1,2,1," 1,608.00 ",1%,0%,98%,0%,0%,0%,15,0,0,0,0,0,0,IND,0
8070,50,1974,PhD,Married,"54,222.00",0,1,01/03/2014,98,199,12,31,3,12,7, 264.00 ,75%,5%,12%,1%,5%,3%,1,3,5,8,3,0,0,SP,0
4877,50,1974,Master,Married,"38,576.00",0,1,04/03/2014,2,34,0,7,0,0,0, 41.00 ,83%,0%,17%,0%,0%,0%,1,1,3,4,7,0,0,IND,0
5929,50,1974,PhD,Married,"37,401.00",1,0,06/05/2014,14,19,3,19,3,1,3, 48.00 ,40%,6%,40%,6%,2%,6%,2,2,3,5,7,0,0,SP,0
10795,50,1974,PhD,Married,"37,401.00",1,0,06/05/2014,14,19,3,19,3,1,3, 48.00 ,40%,6%,40%,6%,2%,6%,2,2,3,5,7,0,0,IND,0
1523,50,1974,Graduation,Married,"59,041.00",1,1,07/05/2014,25,69,2,15,2,2,6, 96.00 ,72%,2%,16%,2%,2%,6%,2,2,4,6,5,0,0,SA,0
4480,50,1974,Master,Married,"60,432.00",0,1,09/03/2014,61,365,3,15,4,3,11, 401.00 ,91%,1%,4%,1%,1%,3%,5,7,5,12,6,0,0,SA,0
4937,50,1974,2n Cycle,Married,"46,094.00",1,1,10/06/2014,62,12,2,20,3,2,5, 44.00 ,27%,5%,45%,7%,5%,11%,1,1,3,4,7,0,0,SP,0
8504,50,1974,Graduation,Married,"79,593.00",0,0,12/05/2014,70,350,60,568,110,133,145," 1,366.00 ",26%,4%,42%,8%,10%,11%,1,5,7,12,2,0,0,GER,1
1020,50,1974,Graduation,Married,"79,593.00",0,0,12/05/2014,70,350,60,568,110,133,145," 1,366.00 ",26%,4%,42%,8%,10%,11%,1,5,7,12,2,0,0,SP,1
5370,50,1974,PhD,Married,"32,644.00",1,0,16/01/2013,38,239,3,141,0,7,23, 413.00 ,58%,1%,34%,0%,2%,6%,4,7,6,13,8,0,0,SP,1
4098,50,1974,Graduation,Married,"24,639.00",1,1,28/01/2014,3,20,3,16,0,4,1, 44.00 ,45%,7%,36%,0%,9%,2%,3,2,4,6,6,0,0,AUS,0
3231,50,1974,Graduation,Married,"37,971.00",1,0,25/11/2013,97,5,4,10,2,2,7, 30.00 ,17%,13%,33%,7%,7%,23%,1,1,3,4,8,0,0,US,0
5300,50,1974,Master,Married,"38,961.00",1,0,30/12/2013,60,19,7,19,0,1,24, 70.00 ,27%,10%,27%,0%,1%,34%,1,2,2,4,7,0,0,SP,0
326,50,1974,Graduation,Married,"51,148.00",1,1,18/02/2013,38,235,6,45,8,9,12, 315.00 ,75%,2%,14%,3%,3%,4%,4,5,6,11,6,0,0,IND,0
7628,50,1974,2n Cycle,Married,"43,050.00",1,0,18/03/2014,10,30,5,24,6,3,8, 76.00 ,39%,7%,32%,8%,4%,11%,2,2,4,6,5,0,0,SP,0
7072,50,1974,Graduation,Married,"67,432.00",0,1,29/03/2013,69,432,79,341,177,136,170," 1,335.00 ",32%,6%,26%,13%,10%,13%,2,8,4,12,4,0,0,AUS,0
2256,50,1974,Master,Married,"27,159.00",1,1,29/03/2014,33,17,0,3,0,0,1, 21.00 ,81%,0%,14%,0%,0%,5%,2,1,3,4,6,0,0,SP,0
1127,50,1974,PhD,Married,"85,844.00",0,0,29/05/2014,62,938,19,843,25,95,38," 1,958.00 ",48%,1%,43%,1%,5%,2%,1,6,7,13,2,0,0,SP,1
5287,50,1974,Graduation,Married,"34,961.00",1,0,19/06/2014,77,45,2,26,4,1,1, 79.00 ,57%,3%,33%,5%,1%,1%,3,3,3,6,7,0,0,SP,0
1212,50,1974,Graduation,Married,"52,845.00",1,0,13/08/2013,7,384,25,292,130,41,64, 936.00 ,41%,3%,31%,14%,4%,7%,3,8,6,14,6,0,0,SP,1
10489,50,1974,Graduation,Married,"92,955.00",0,0,19/08/2013,35,693,21,925,31,24,84," 1,778.00 ",39%,1%,52%,2%,1%,5%,1,6,9,15,2,1,0,SA,2
5885,50,1974,2n Cycle,Married,"35,688.00",2,1,22/08/2012,94,73,3,90,12,1,32, 211.00 ,35%,1%,43%,6%,0%,15%,7,4,4,8,8,0,0,CA,0
3310,50,1974,2n Cycle,Married,"35,688.00",2,1,22/08/2012,94,73,3,90,12,1,32, 211.00 ,35%,1%,43%,6%,0%,15%,7,4,4,8,8,0,0,SP,0
4643,50,1974,Graduation,Married,"27,803.00",1,0,26/08/2012,40,8,26,46,38,9,49, 176.00 ,5%,15%,26%,22%,5%,28%,2,3,4,7,8,0,0,AUS,0
2478,50,1974,Graduation,Married,"25,410.00",1,0,31/08/2013,48,2,2,4,13,13,4, 38.00 ,5%,5%,11%,34%,34%,11%,1,1,4,5,4,0,0,SP,0
2870,50,1974,Graduation,Married,"49,094.00",0,1,21/09/2012,6,376,0,38,11,8,69, 502.00 ,75%,0%,8%,2%,2%,14%,5,6,6,12,6,0,0,SP,0
1176,50,1974,Graduation,Married,"26,228.00",1,0,22/09/2013,50,2,6,4,3,1,9, 25.00 ,8%,24%,16%,12%,4%,36%,1,1,2,3,8,0,0,SP,0
7441,50,1974,Graduation,Divorced,"71,128.00",1,0,06/10/2012,80,958,159,447,20,0,31," 1,615.00 ",59%,10%,28%,1%,0%,2%,3,2,12,14,7,0,0,US,0
10430,50,1974,Graduation,Divorced,"89,694.00",1,1,09/10/2013,22,1126,28,211,37,28,42," 1,472.00 ",76%,2%,14%,3%,2%,3%,3,4,4,8,5,0,0,AUS,3
5320,50,1974,Master,Divorced,"44,051.00",1,1,29/01/2013,20,79,7,58,6,3,18, 171.00 ,46%,4%,34%,4%,2%,11%,4,3,4,7,6,1,0,SA,0
